"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.code_1","Input.code_2","Input.code_3","Input.code_4","Input.code_5","Input.code_6","Input.code_7","Input.code_8","Input.code_9","Input.code_10","Input.code_11","Input.code_12","Input.code_13","Input.code_14","Input.prompt_1","Input.prompt_2","Input.prompt_3","Input.prompt_4","Input.prompt_5","Input.prompt_6","Input.prompt_7","Input.prompt_8","Input.prompt_9","Input.prompt_10","Input.prompt_11","Input.prompt_12","Input.prompt_13","Input.prompt_14","Input.list","Answer.comments","Answer.country","Answer.english","Answer.response_1","Answer.response_10","Answer.response_11","Answer.response_12","Answer.response_13","Answer.response_14","Answer.response_2","Answer.response_3","Answer.response_4","Answer.response_5","Answer.response_6","Answer.response_7","Answer.response_8","Answer.response_9","Approve","Reject"
"308KJXFUJR6MDU1QFNQO3IAEFHOATZ","3YWCO65Q5G3W9SKYZ95GUMF5L8Y0Q4","5 minute HIT: Read 14 prompts and answer a question about each one","5 minute HIT: Read 14 prompts and answer a question about each one","{}","$0.75","Mon May 08 08:50:51 PDT 2017","1","BatchId:2795107;OriginalHitTemplateId:920937336;","1200","259200","Wed May 10 08:50:51 PDT 2017","","","3ITXP059PWJYL7P8AV3CBWCXEC9JS4","A314MOTW55HNXY","Submitted","Mon May 08 09:03:24 PDT 2017","Mon May 08 09:09:26 PDT 2017","Thu May 11 09:09:26 PDT 2017","","","","362","100% (1/1)","0% (0/0)","0% (0/0)","verb_valence=positive,property_valence=positive","verb_valence=positive,property_valence=positive","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","filler_value=low","filler_value=low","filler_value=high","filler_value=high","filler_value=low","filler_value=high","Jessica tells you: ""It inspires me that Nicole is smart"". How likely is someone being smart to inspire people?","Stephanie tells you: ""It comforts me that Amanda is courageous"". How likely is someone being courageous to comfort people?","Nicole tells you: ""It delights me that Jennifer is talented"". How likely is someone being talented to delight people?","Jennifer tells you: ""It bothers me that Amanda is greedy"". How likely is someone being greedy to bother people?","Ashley tells you: ""It amuses me that Stephanie is playful"". How likely is someone being playful to amuse people?","Jessica tells you: ""It upsets me that Amanda is rude"". How likely is someone being rude to upset people?","Jessica tells you: ""It annoys me that Melissa is stupid"". How likely is someone being stupid to annoy people?","Jennifer tells you: ""It angers me that Sarah is jealous"". How likely is someone being jealous to anger people?","How likely is someone taking a nap to make them excited?","How likely is someone crashing their car to make them pleased?","How likely is someone going on vacation to make them relaxed?","How likely is someone winning the lottery to make them happy?","How likely is someone drinking water to make them scared?","How likely is someone having their dog die to make them sad?","9","{}","USA","yes","4","1","5","5","1","5","4","5","5","3","5","5","4","2"
"31GECDVA9JMFOUEBTX1JC3GEZQN66U","3YWCO65Q5G3W9SKYZ95GUMF5L8Y0Q4","5 minute HIT: Read 14 prompts and answer a question about each one","5 minute HIT: Read 14 prompts and answer a question about each one","{}","$0.75","Mon May 08 08:50:52 PDT 2017","1","BatchId:2795107;OriginalHitTemplateId:920937336;","1200","259200","Wed May 10 08:50:52 PDT 2017","","","386CSBG1OZMAKWVOY8KI7SSRAI4Q6G","A14ZZHR5MXBT3C","Submitted","Mon May 08 08:50:56 PDT 2017","Mon May 08 08:54:59 PDT 2017","Thu May 11 08:54:59 PDT 2017","","","","243","0% (0/0)","0% (0/0)","0% (0/0)","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=positive,property_valence=positive","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","filler_value=high","filler_value=low","filler_value=low","filler_value=high","filler_value=low","filler_value=high","Jennifer tells you: ""It angers me that Sarah is jealous"". How likely is someone being jealous to anger people?","Jessica tells you: ""It inspires me that Nicole is smart"". How likely is someone being smart to inspire people?","Nicole tells you: ""It delights me that Jennifer is talented"". How likely is someone being talented to delight people?","Ashley tells you: ""It amuses me that Stephanie is playful"". How likely is someone being playful to amuse people?","Jessica tells you: ""It upsets me that Amanda is rude"". How likely is someone being rude to upset people?","Jennifer tells you: ""It bothers me that Amanda is greedy"". How likely is someone being greedy to bother people?","Jessica tells you: ""It annoys me that Melissa is stupid"". How likely is someone being stupid to annoy people?","Stephanie tells you: ""It comforts me that Amanda is courageous"". How likely is someone being courageous to comfort people?","How likely is someone winning the lottery to make them happy?","How likely is someone crashing their car to make them pleased?","How likely is someone taking a nap to make them excited?","How likely is someone having their dog die to make them sad?","How likely is someone drinking water to make them scared?","How likely is someone going on vacation to make them relaxed?","17","{}","USA","","4","1","","5","1","5","4","3","2","5","5","5","3","5"
"32TMVRKDGNYODLTL3O52ZJSR9U784X","3YWCO65Q5G3W9SKYZ95GUMF5L8Y0Q4","5 minute HIT: Read 14 prompts and answer a question about each one","5 minute HIT: Read 14 prompts and answer a question about each one","{}","$0.75","Mon May 08 08:50:51 PDT 2017","1","BatchId:2795107;OriginalHitTemplateId:920937336;","1200","259200","Wed May 10 08:50:51 PDT 2017","","","3ZV9H2YQQD7G7A4SRFLQSEYTOSJ3WR","A1YGENVE7OI5JL","Submitted","Mon May 08 08:50:51 PDT 2017","Mon May 08 09:05:28 PDT 2017","Thu May 11 09:05:28 PDT 2017","","","","877","100% (2/2)","0% (0/0)","0% (0/0)","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","filler_value=low","filler_value=low","filler_value=low","filler_value=high","filler_value=high","filler_value=high","Jennifer tells you: ""It angers me that Sarah is jealous"". How likely is someone being jealous to anger people?","Jessica tells you: ""It inspires me that Nicole is smart"". How likely is someone being smart to inspire people?","Jessica tells you: ""It annoys me that Melissa is stupid"". How likely is someone being stupid to annoy people?","Nicole tells you: ""It delights me that Jennifer is talented"". How likely is someone being talented to delight people?","Jennifer tells you: ""It bothers me that Amanda is greedy"". How likely is someone being greedy to bother people?","Ashley tells you: ""It amuses me that Stephanie is playful"". How likely is someone being playful to amuse people?","Jessica tells you: ""It upsets me that Amanda is rude"". How likely is someone being rude to upset people?","Stephanie tells you: ""It comforts me that Amanda is courageous"". How likely is someone being courageous to comfort people?","How likely is someone taking a nap to make them excited?","How likely is someone crashing their car to make them pleased?","How likely is someone drinking water to make them scared?","How likely is someone having their dog die to make them sad?","How likely is someone winning the lottery to make them happy?","How likely is someone going on vacation to make them relaxed?","1","{}","USA","yes","1","1","1","4","5","5","1","1","4","1","4","4","4","1"
"356ZPKYPUHHPHK6MECVK1UROT55YPR","3YWCO65Q5G3W9SKYZ95GUMF5L8Y0Q4","5 minute HIT: Read 14 prompts and answer a question about each one","5 minute HIT: Read 14 prompts and answer a question about each one","{}","$0.75","Mon May 08 08:50:51 PDT 2017","1","BatchId:2795107;OriginalHitTemplateId:920937336;","1200","259200","Wed May 10 08:50:51 PDT 2017","","","3EO896NRAWVZ072NZV82L18JGVNJTT","A9V8BZYX0AS91","Submitted","Mon May 08 08:50:53 PDT 2017","Mon May 08 08:53:42 PDT 2017","Thu May 11 08:53:42 PDT 2017","","","","169","0% (0/0)","0% (0/0)","0% (0/0)","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=positive,property_valence=positive","verb_valence=positive,property_valence=positive","filler_value=low","filler_value=low","filler_value=low","filler_value=high","filler_value=high","filler_value=high","Jennifer tells you: ""It bothers me that Amanda is greedy"". How likely is someone being greedy to bother people?","Jessica tells you: ""It upsets me that Amanda is rude"". How likely is someone being rude to upset people?","Jessica tells you: ""It annoys me that Melissa is stupid"". How likely is someone being stupid to annoy people?","Jessica tells you: ""It inspires me that Nicole is smart"". How likely is someone being smart to inspire people?","Jennifer tells you: ""It angers me that Sarah is jealous"". How likely is someone being jealous to anger people?","Nicole tells you: ""It delights me that Jennifer is talented"". How likely is someone being talented to delight people?","Ashley tells you: ""It amuses me that Stephanie is playful"". How likely is someone being playful to amuse people?","Stephanie tells you: ""It comforts me that Amanda is courageous"". How likely is someone being courageous to comfort people?","How likely is someone crashing their car to make them pleased?","How likely is someone drinking water to make them scared?","How likely is someone taking a nap to make them excited?","How likely is someone winning the lottery to make them happy?","How likely is someone going on vacation to make them relaxed?","How likely is someone having their dog die to make them sad?","6","{}","USA","yes","2","1","1","1","2","1","2","1","3","2","2","4","3","1"
"37J05LC5AXJQXY8XN33MRDVB2IUDJZ","3YWCO65Q5G3W9SKYZ95GUMF5L8Y0Q4","5 minute HIT: Read 14 prompts and answer a question about each one","5 minute HIT: Read 14 prompts and answer a question about each one","{}","$0.75","Mon May 08 08:50:52 PDT 2017","1","BatchId:2795107;OriginalHitTemplateId:920937336;","1200","259200","Wed May 10 08:50:52 PDT 2017","","","3QAVNHZ3EM40G1REWGTY6BVJWV7LAC","A33HHJ06ONLI5G","Submitted","Mon May 08 08:50:55 PDT 2017","Mon May 08 08:53:40 PDT 2017","Thu May 11 08:53:40 PDT 2017","","","","165","100% (4/4)","0% (0/0)","0% (0/0)","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=positive,property_valence=positive","verb_valence=positive,property_valence=positive","filler_value=low","filler_value=high","filler_value=low","filler_value=low","filler_value=high","filler_value=high","Jessica tells you: ""It annoys me that Melissa is stupid"". How likely is someone being stupid to annoy people?","Jessica tells you: ""It upsets me that Amanda is rude"". How likely is someone being rude to upset people?","Ashley tells you: ""It amuses me that Stephanie is playful"". How likely is someone being playful to amuse people?","Jennifer tells you: ""It bothers me that Amanda is greedy"". How likely is someone being greedy to bother people?","Jennifer tells you: ""It angers me that Sarah is jealous"". How likely is someone being jealous to anger people?","Nicole tells you: ""It delights me that Jennifer is talented"". How likely is someone being talented to delight people?","Jessica tells you: ""It inspires me that Nicole is smart"". How likely is someone being smart to inspire people?","Stephanie tells you: ""It comforts me that Amanda is courageous"". How likely is someone being courageous to comfort people?","How likely is someone crashing their car to make them pleased?","How likely is someone having their dog die to make them sad?","How likely is someone taking a nap to make them excited?","How likely is someone drinking water to make them scared?","How likely is someone going on vacation to make them relaxed?","How likely is someone winning the lottery to make them happy?","10","{}","USA","yes","5","5","2","1","5","5","5","3","5","3","3","4","4","1"
"38O9DZ0A62NR6TVA6VPGMQZ2JLL62D","3YWCO65Q5G3W9SKYZ95GUMF5L8Y0Q4","5 minute HIT: Read 14 prompts and answer a question about each one","5 minute HIT: Read 14 prompts and answer a question about each one","{}","$0.75","Mon May 08 08:50:51 PDT 2017","1","BatchId:2795107;OriginalHitTemplateId:920937336;","1200","259200","Wed May 10 08:50:51 PDT 2017","","","3DR23U6WE5ERPRGVLUXBOLVRBNRET3","A27MJOV91GA8R3","Submitted","Mon May 08 08:50:52 PDT 2017","Mon May 08 08:55:21 PDT 2017","Thu May 11 08:55:21 PDT 2017","","","","269","100% (6/6)","0% (0/0)","0% (0/0)","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","filler_value=high","filler_value=high","filler_value=low","filler_value=high","filler_value=low","filler_value=low","Jessica tells you: ""It upsets me that Amanda is rude"". How likely is someone being rude to upset people?","Nicole tells you: ""It delights me that Jennifer is talented"". How likely is someone being talented to delight people?","Jessica tells you: ""It annoys me that Melissa is stupid"". How likely is someone being stupid to annoy people?","Jennifer tells you: ""It angers me that Sarah is jealous"". How likely is someone being jealous to anger people?","Stephanie tells you: ""It comforts me that Amanda is courageous"". How likely is someone being courageous to comfort people?","Ashley tells you: ""It amuses me that Stephanie is playful"". How likely is someone being playful to amuse people?","Jennifer tells you: ""It bothers me that Amanda is greedy"". How likely is someone being greedy to bother people?","Jessica tells you: ""It inspires me that Nicole is smart"". How likely is someone being smart to inspire people?","How likely is someone having their dog die to make them sad?","How likely is someone winning the lottery to make them happy?","How likely is someone drinking water to make them scared?","How likely is someone going on vacation to make them relaxed?","How likely is someone crashing their car to make them pleased?","How likely is someone taking a nap to make them excited?","2","{}","USA","yes","5","2","1","5","1","1","4","2","2","3","3","3","4","1"
"39XCQ6V3KY4J5QEXOEREKX2E3VC65E","3YWCO65Q5G3W9SKYZ95GUMF5L8Y0Q4","5 minute HIT: Read 14 prompts and answer a question about each one","5 minute HIT: Read 14 prompts and answer a question about each one","{}","$0.75","Mon May 08 08:50:52 PDT 2017","1","BatchId:2795107;OriginalHitTemplateId:920937336;","1200","259200","Wed May 10 08:50:52 PDT 2017","","","3JMSRU9HQIU62JKKQPXQP3JC887EVJ","ATADQXPHL10Y8","Submitted","Mon May 08 08:50:58 PDT 2017","Mon May 08 08:51:45 PDT 2017","Thu May 11 08:51:45 PDT 2017","","","","47","100% (5/5)","0% (0/0)","0% (0/0)","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","filler_value=high","filler_value=high","filler_value=low","filler_value=low","filler_value=high","filler_value=low","Jessica tells you: ""It annoys me that Melissa is stupid"". How likely is someone being stupid to annoy people?","Ashley tells you: ""It amuses me that Stephanie is playful"". How likely is someone being playful to amuse people?","Jennifer tells you: ""It angers me that Sarah is jealous"". How likely is someone being jealous to anger people?","Jessica tells you: ""It inspires me that Nicole is smart"". How likely is someone being smart to inspire people?","Stephanie tells you: ""It comforts me that Amanda is courageous"". How likely is someone being courageous to comfort people?","Jennifer tells you: ""It bothers me that Amanda is greedy"". How likely is someone being greedy to bother people?","Jessica tells you: ""It upsets me that Amanda is rude"". How likely is someone being rude to upset people?","Nicole tells you: ""It delights me that Jennifer is talented"". How likely is someone being talented to delight people?","How likely is someone going on vacation to make them relaxed?","How likely is someone having their dog die to make them sad?","How likely is someone drinking water to make them scared?","How likely is someone crashing their car to make them pleased?","How likely is someone winning the lottery to make them happy?","How likely is someone taking a nap to make them excited?","13","{}","USA","yes","5","5","5","1","5","2","3","4","2","4","4","4","3","5"
"3BAKUKE49HCD3RBYFFS0S2GTN2L1RP","3YWCO65Q5G3W9SKYZ95GUMF5L8Y0Q4","5 minute HIT: Read 14 prompts and answer a question about each one","5 minute HIT: Read 14 prompts and answer a question about each one","{}","$0.75","Mon May 08 08:50:52 PDT 2017","1","BatchId:2795107;OriginalHitTemplateId:920937336;","1200","259200","Wed May 10 08:50:52 PDT 2017","","","3GNA64GUZE4E1SVATPADFMERENTQ50","A3U21PUMQ6NGT2","Submitted","Mon May 08 08:50:52 PDT 2017","Mon May 08 08:53:51 PDT 2017","Thu May 11 08:53:51 PDT 2017","","","","179","100% (4/4)","0% (0/0)","0% (0/0)","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","filler_value=low","filler_value=low","filler_value=high","filler_value=low","filler_value=high","filler_value=high","Jessica tells you: ""It inspires me that Nicole is smart"". How likely is someone being smart to inspire people?","Jessica tells you: ""It upsets me that Amanda is rude"". How likely is someone being rude to upset people?","Nicole tells you: ""It delights me that Jennifer is talented"". How likely is someone being talented to delight people?","Stephanie tells you: ""It comforts me that Amanda is courageous"". How likely is someone being courageous to comfort people?","Jessica tells you: ""It annoys me that Melissa is stupid"". How likely is someone being stupid to annoy people?","Ashley tells you: ""It amuses me that Stephanie is playful"". How likely is someone being playful to amuse people?","Jennifer tells you: ""It bothers me that Amanda is greedy"". How likely is someone being greedy to bother people?","Jennifer tells you: ""It angers me that Sarah is jealous"". How likely is someone being jealous to anger people?","How likely is someone drinking water to make them scared?","How likely is someone taking a nap to make them excited?","How likely is someone having their dog die to make them sad?","How likely is someone crashing their car to make them pleased?","How likely is someone winning the lottery to make them happy?","How likely is someone going on vacation to make them relaxed?","12","{}","USA","","4","1","1","1","4","5","5","4","4","5","5","5","5","1"
"3BKZLF990ZZAHW71EPA91ZHYY1RYQI","3YWCO65Q5G3W9SKYZ95GUMF5L8Y0Q4","5 minute HIT: Read 14 prompts and answer a question about each one","5 minute HIT: Read 14 prompts and answer a question about each one","{}","$0.75","Mon May 08 08:50:52 PDT 2017","1","BatchId:2795107;OriginalHitTemplateId:920937336;","1200","259200","Wed May 10 08:50:52 PDT 2017","","","3X3OR7WPZZ0MXDYZZI9KAKPO677L88","A2RBF3IIJP15IH","Submitted","Mon May 08 09:20:59 PDT 2017","Mon May 08 09:28:57 PDT 2017","Thu May 11 09:28:57 PDT 2017","","","","478","100% (12/12)","0% (0/0)","0% (0/0)","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=positive,property_valence=positive","filler_value=high","filler_value=low","filler_value=low","filler_value=high","filler_value=high","filler_value=low","Jessica tells you: ""It upsets me that Amanda is rude"". How likely is someone being rude to upset people?","Ashley tells you: ""It amuses me that Stephanie is playful"". How likely is someone being playful to amuse people?","Nicole tells you: ""It delights me that Jennifer is talented"". How likely is someone being talented to delight people?","Jennifer tells you: ""It angers me that Sarah is jealous"". How likely is someone being jealous to anger people?","Jennifer tells you: ""It bothers me that Amanda is greedy"". How likely is someone being greedy to bother people?","Jessica tells you: ""It annoys me that Melissa is stupid"". How likely is someone being stupid to annoy people?","Stephanie tells you: ""It comforts me that Amanda is courageous"". How likely is someone being courageous to comfort people?","Jessica tells you: ""It inspires me that Nicole is smart"". How likely is someone being smart to inspire people?","How likely is someone winning the lottery to make them happy?","How likely is someone crashing their car to make them pleased?","How likely is someone taking a nap to make them excited?","How likely is someone having their dog die to make them sad?","How likely is someone going on vacation to make them relaxed?","How likely is someone drinking water to make them scared?","15","{}","USA","yes","4","1","4","5","5","1","4","5","5","3","2","5","4","5"
"3H5TOKO3D9J197AXA984F5W03ZH649","3YWCO65Q5G3W9SKYZ95GUMF5L8Y0Q4","5 minute HIT: Read 14 prompts and answer a question about each one","5 minute HIT: Read 14 prompts and answer a question about each one","{}","$0.75","Mon May 08 08:50:52 PDT 2017","1","BatchId:2795107;OriginalHitTemplateId:920937336;","1200","259200","Wed May 10 08:50:52 PDT 2017","","","33SA9F9TRXUJH8KPGZ2MB52QFH9EWT","A2VRDE2FHCBMF8","Submitted","Mon May 08 08:50:53 PDT 2017","Mon May 08 08:54:41 PDT 2017","Thu May 11 08:54:41 PDT 2017","","","","228","100% (3/3)","0% (0/0)","0% (0/0)","verb_valence=positive,property_valence=positive","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","verb_valence=negative,property_valence=negative","verb_valence=positive,property_valence=positive","filler_value=low","filler_value=low","filler_value=high","filler_value=low","filler_value=high","filler_value=high","Jessica tells you: ""It inspires me that Nicole is smart"". How likely is someone being smart to inspire people?","Ashley tells you: ""It amuses me that Stephanie is playful"". How likely is someone being playful to amuse people?","Jennifer tells you: ""It angers me that Sarah is jealous"". How likely is someone being jealous to anger people?","Stephanie tells you: ""It comforts me that Amanda is courageous"". How likely is someone being courageous to comfort people?","Jessica tells you: ""It annoys me that Melissa is stupid"". How likely is someone being stupid to annoy people?","Jennifer tells you: ""It bothers me that Amanda is greedy"". How likely is someone being greedy to bother people?","Jessica tells you: ""It upsets me that Amanda is rude"". How likely is someone being rude to upset people?","Nicole tells you: ""It delights me that Jennifer is talented"". How likely is someone being talented to delight people?","How likely is someone crashing their car to make them pleased?","How likely is someone drinking water to make them scared?","How likely is someone winning the lottery to make them happy?","How likely is someone taking a nap to make them excited?","How likely is someone going on vacation to make them relaxed?","How likely is someone having their dog die to make them sad?","11","It has been interesting, thank you! :)","OTHER","no","5","1","5","1","5","5","5","3","3","4","3","4","3","1"
